ACCEL_XOUT_H,ACCEL_YOUT_H,ACCEL_ZOUT_H,GYRO_XOUT_H,GYRO_YOUT_H,GYRO_ZOUT_H,FLEX1,FLEX2,FLEX3,FLEX4,FLEX5,CHECKSUM,target
-4768,-13216,9288,9,4,-26,239,178,128,181,181,57734,bad
-4732,-13036,9788,25,-25,-13,239,178,128,181,181,58450,bad
-4716,-13200,9280,-60,15,-66,239,178,128,181,181,57696,bad
-4748,-13040,9224,-45,13,13,239,178,128,181,181,57860,bad
-5132,-12940,9712,-65,28,-256,239,178,128,181,181,57790,bad
-4848,-12408,9780,-93,4,1,239,178,128,181,181,58879,bad
-5408,-13472,9844,-56,19,-31,239,178,128,181,181,57339,bad
-4880,-13568,9108,-101,37,-79,239,178,128,181,181,56960,bad
-4844,-12852,7660,-161,13,-42,238,177,127,180,181,56213,bad
-4896,-13952,7924,-70,71,-32,238,177,127,181,181,55485,bad
-5080,-13616,8124,-39,30,-34,239,177,128,181,181,55827,bad
-4864,-13756,7924,14,-19,12,239,177,128,181,181,55753,bad
-4988,-13816,8000,-57,12,-20,239,177,128,181,181,55573,bad
-4896,-13544,7876,-58,3,-27,239,177,128,181,181,55796,bad
-5388,-13564,8440,-27,-256,-5,239,177,128,181,181,55642,bad
-5076,-13284,8592,-43,-16,-3,239,178,128,181,181,56613,bad
-5080,-13500,8024,-42,-5,4,239,178,128,181,181,55844,bad
-5344,-13456,8508,-78,-1,-20,239,177,128,181,181,56051,bad
-5360,-13048,8632,-40,-59,-13,239,178,128,181,181,56555,bad
-5236,-13168,8504,-29,22,-25,239,178,128,181,181,56511,bad
-5172,-13424,8624,-43,26,-2,239,178,128,181,181,56452,bad
-5324,-13640,8256,-12,3,-24,239,178,128,181,181,55702,bad
-5400,-12952,8744,-52,45,12,239,178,128,181,181,56840,bad
-5388,-13556,9156,-2,6,-8,239,178,128,181,181,56651,bad
-5632,-13544,9056,-24,6,-21,239,178,128,181,181,56284,bad
-5164,-13208,8796,-99,-13,-22,239,178,128,181,181,56733,bad
-5124,-13320,8140,-100,-4,-30,239,178,128,181,181,56005,bad
-5404,-13664,8376,18,-38,-62,239,178,128,181,181,55669,bad
-5172,-13576,8216,-64,-12,-43,239,178,128,181,181,55792,bad
-5016,-13368,8780,9,31,46,239,178,128,181,181,56925,bad
-4948,-13456,8800,-34,9,-5,239,178,128,181,181,56809,bad
-5484,-13300,8708,25,-10,-18,239,178,128,181,181,56364,bad
-5060,-13032,8704,-13,-19,-26,239,178,128,181,181,56997,bad
-5112,-13384,8676,-38,0,-12,239,178,128,181,181,56573,bad
-4984,-12996,8768,-20,-12,-10,239,178,128,181,181,57189,bad
-5156,-12784,8900,-35,-9,-38,239,178,128,181,181,57321,bad
-4972,-13464,8944,-76,-12,-7,239,178,128,181,181,56856,bad
-4964,-13364,9364,-58,0,-38,239,178,128,181,181,57383,bad
-5120,-13176,9392,-62,-18,-22,239,178,128,181,181,57437,bad
-5088,-13164,9112,-43,13,7,239,178,128,181,181,57280,bad
-5076,-13304,9020,-20,-17,-10,239,178,128,181,181,57036,bad
-5244,-13032,9212,-36,1,-9,239,178,128,181,181,57335,bad
-5268,-13016,9268,-57,-14,-26,240,178,128,181,181,57331,bad
-5232,-13364,9532,-74,-17,-32,240,178,128,181,181,57257,bad
-5168,-13168,8940,-2,27,84,240,178,128,181,181,57157,bad
-5360,-12656,8624,123,-126,11,240,178,129,181,181,57061,bad
-5436,-13096,10164,-6,43,-13,240,178,129,181,181,58101,bad
-5292,-12384,9940,-35,11,-44,240,178,129,181,181,58641,bad
-4336,-13036,9092,-9,-24,-29,239,177,128,181,181,58100,bad
-4116,-12344,9480,-55,-29,39,239,177,128,181,181,59417,bad
-4320,-13568,9796,-60,-22,-26,238,177,127,181,181,58240,bad
-4216,-13384,9660,-10,8,2,239,177,127,181,181,58501,bad
-4068,-13420,9548,-32,15,-11,239,177,128,181,181,58474,bad
-4520,-13532,9964,-63,16,-23,239,177,128,181,181,58284,bad
-4700,-13068,9032,-242,-64,-22,239,178,128,181,181,57379,bad
-3972,-13304,8264,-7,2,70,239,178,128,181,181,57496,bad
-4084,-12852,8996,91,-69,-67,239,178,128,181,181,58458,bad
-4524,-13124,9620,-54,26,-41,239,178,128,181,181,58346,bad
-4712,-13532,7760,-300,235,130,239,177,128,181,181,56023,bad
-4148,-13512,10184,50,52,-103,239,177,128,181,181,58965,bad
-4196,-13672,9328,-28,13,10,239,177,128,181,181,57897,bad
-4452,-13112,9112,-3,27,0,239,177,128,181,181,58014,bad
-4628,-13280,9076,-32,-3,-7,239,177,128,181,181,57568,bad
-4344,-13076,9396,-9,-9,-21,239,177,128,181,181,58379,bad
-4064,-13276,9712,-21,56,-3,239,177,128,181,181,58846,bad
-3900,-13268,9628,-41,-2,-44,239,177,128,181,181,58815,bad
-4140,-12740,9752,-11,31,4,239,178,128,181,181,59339,bad
-4796,-13148,10052,-67,178,90,239,178,128,181,181,58752,bad
-5156,-12780,10364,-9,-18,-25,239,178,128,181,181,58819,bad
-4884,-12576,10572,-31,12,-9,240,178,128,181,181,59528,bad
-4800,-13052,10324,-39,65,-19,240,178,128,181,181,58923,bad
-5304,-11860,10336,-24,15,-16,240,178,128,181,181,59591,bad
-5680,-12364,10644,-32,24,-8,240,178,128,181,181,59028,bad
-5032,-12976,10960,-178,62,25,240,178,128,181,181,59305,bad
-5448,-11904,10304,45,29,254,240,178,128,181,181,59724,bad
-5888,-12456,10500,-65,69,-61,239,177,128,181,181,58541,bad
-5392,-12524,10436,-37,-37,6,239,177,128,181,181,58894,bad
-3552,-13704,9948,-346,-356,-163,239,177,129,181,181,58270,bad
-3236,-13812,9860,61,59,41,239,178,129,182,181,59418,bad
-3760,-14044,10324,-51,11,-57,239,178,129,182,181,58868,bad
-3452,-12044,9384,-302,-32,24,239,178,129,182,181,60023,bad
-2976,-13640,9412,-116,216,-244,239,177,129,182,181,59096,bad
-4100,-14628,8304,-1,47,-66,239,177,128,181,181,55998,bad
-2432,-14560,8280,32,26,-112,239,177,129,181,181,57677,bad
-3552,-14968,7972,-100,69,80,239,178,129,181,181,55945,bad
-2772,-13816,7980,-72,-67,20,239,178,129,181,181,57717,bad
-3364,-14016,8572,-94,-35,-19,239,178,129,182,181,57489,bad
-2968,-13420,8380,-302,56,-96,239,178,129,182,181,58095,bad
-3040,-14508,6972,3,-27,-29,239,178,129,182,181,55816,bad
-3032,-14376,7144,72,-68,41,240,178,129,182,181,56227,bad
-3220,-14936,8204,-77,-244,161,239,178,129,182,181,56333,bad
-3380,-13968,9172,204,-61,-10,239,178,128,181,181,58400,bad
-5132,-12756,10456,10,53,3,239,178,129,181,181,59078,bad
-5440,-12184,9672,15,-89,-61,239,178,128,181,181,58356,bad
-4664,-12272,10552,-57,192,-82,237,176,126,180,181,60105,bad
-4664,-12028,10800,-26,-7,173,238,177,126,181,181,60687,bad
-4812,-11904,10620,-42,-168,13,238,177,127,181,181,60147,bad
-4508,-12028,11152,-104,42,-123,238,177,127,181,181,60871,bad
-5660,-12972,9000,-501,149,-190,238,177,127,181,181,56266,bad
-3992,-12040,9012,223,120,-28,238,177,127,181,181,59735,bad
-4192,-12296,9876,-4,33,-98,237,177,126,181,181,59757,bad
-4964,-13056,9220,-83,68,-6,238,177,127,181,181,57619,bad
-4704,-13104,9500,-63,53,26,238,177,127,181,181,58148,bad
-4540,-13248,9524,-61,27,-6,238,178,127,181,181,58137,bad
-5212,-12272,9504,-2,-135,-64,238,178,127,181,181,58260,bad
-5532,-13612,10748,50,11,106,239,178,127,181,181,58213,bad
-5148,-13248,9728,-29,-226,-115,239,178,128,181,181,57405,bad
-4124,-13808,9640,-6,-135,67,237,177,126,181,181,58072,bad
-4124,-13240,9388,-5,28,-46,238,178,127,181,181,58442,bad
-4512,-13176,9000,-29,18,-16,238,178,127,181,181,57726,bad
-4680,-12908,8644,-37,36,2,238,178,127,181,181,57498,bad
-4728,-13680,9392,-51,5,-15,238,178,127,181,181,57364,bad
-4920,-13672,9116,-101,-21,-31,238,178,127,181,181,56812,bad
-4668,-12972,8940,-14,15,-6,238,178,127,181,181,57736,bad
-4784,-13292,9104,-28,20,-12,238,178,127,181,181,57449,bad
-4984,-13088,9428,-61,-5,-7,238,178,127,181,181,57724,bad
-4772,-13316,8792,-70,19,-29,238,178,127,181,181,57065,bad
-4808,-13672,8920,-87,43,14,238,178,127,181,181,56851,bad
-4948,-13220,9472,-9,20,14,239,178,127,181,181,57771,bad
-5132,-12876,9000,-11,-42,-31,239,178,127,181,181,57350,bad
-5144,-13584,8652,-79,87,-57,239,178,127,181,181,56317,bad
-4920,-14348,9260,-35,15,-8,239,178,127,181,181,56406,bad
-5236,-14136,9136,-25,27,14,239,178,127,181,181,56222,bad
-5192,-13060,8952,-35,-21,-37,239,178,127,181,181,57049,bad
-4672,-13732,8764,-12,-7,-31,239,178,127,181,181,56752,bad
-5344,-13260,8960,-57,62,-67,239,178,127,181,181,56736,bad
-4912,-13380,8688,-11,-15,2,238,178,127,181,181,56813,bad
-4884,-13596,8844,-5,58,-16,239,178,127,181,181,56843,bad
-4660,-13068,8856,-81,32,-12,239,178,128,181,181,57510,bad
-5164,-13424,8992,-73,61,-25,239,178,128,181,181,56810,bad
-5432,-13232,8716,-47,-4,-28,239,178,128,181,181,56416,bad
-4752,-13648,8904,-45,26,30,239,178,128,181,181,56958,bad
-4152,-14520,7784,-220,-107,-168,238,178,127,181,181,55058,bad
-4396,-13540,7680,-51,-148,-47,237,177,127,181,181,55937,bad
-4696,-14204,7544,15,-12,-61,238,178,128,181,181,55028,bad
-5476,-13980,8628,13,-18,-29,239,178,128,182,181,55582,bad
-4392,-13540,8032,33,29,-1,239,178,128,181,181,56604,bad
-5136,-13772,7976,27,-23,-17,238,178,128,181,181,55497,bad
-4612,-13640,8184,-26,31,-33,239,178,128,181,181,56347,bad
-5316,-13712,8724,-10,-34,-58,238,178,128,181,181,56036,bad
-5084,-13720,8180,-51,48,-12,239,178,128,181,181,55804,bad
-5048,-13336,8336,1,9,-6,239,178,128,181,181,56399,bad
-4792,-13584,7692,-191,-44,-50,239,178,128,181,181,55474,bad
-4696,-13432,7584,33,-71,-22,238,178,128,181,181,55838,bad
-5204,-13512,8768,2,-14,-38,238,178,128,182,181,56445,bad
-4644,-14040,8608,15,9,-5,238,178,128,182,181,56386,bad
-5060,-13452,9536,23,-5,-97,239,178,129,182,181,57390,bad
-4420,-13260,8560,-45,-23,30,239,178,128,182,181,57286,bad
-5368,-13072,8352,-27,-34,-22,239,178,128,182,181,56273,bad
-5300,-13052,8752,10,-61,-67,239,178,128,182,181,56726,bad
-5136,-13040,8848,64,-6,-34,239,178,129,182,181,57141,bad
-4944,-13708,8120,26,-7,-1,239,178,129,182,181,55931,bad
-5152,-13592,8716,-26,82,-57,239,179,129,182,181,56417,bad
-4384,-13876,8468,-298,57,-5,239,179,129,182,181,56408,bad
-5632,-14208,9228,-84,19,0,239,179,129,182,181,55769,bad
-5044,-13140,8496,-127,-47,115,239,177,128,182,181,56696,bad
-4848,-13076,7624,-48,13,9,239,177,128,182,181,56117,bad
-5864,-14052,8064,93,-2,26,239,177,128,182,181,54708,bad
9252,2900,16624,-87,-279,398,236,229,212,238,181,29904,OK
9208,2668,16316,-593,22,-74,236,228,212,238,181,28642,OK
8888,3336,15956,-376,537,-1127,236,228,212,238,181,28309,OK
8792,3224,16012,-543,-49,81,236,229,212,238,181,28613,OK
9128,3060,16260,-474,3,-301,236,229,212,238,181,28772,OK
9084,3776,16628,-276,-59,111,236,229,212,238,181,30360,OK
9204,2568,15868,-441,-209,-13,236,229,212,238,181,28073,OK
9168,2364,16336,-542,28,-122,236,229,213,238,181,28329,OK
9000,2632,16136,-377,21,120,236,229,213,238,181,28629,OK
9196,2600,16128,-266,131,-680,236,229,213,238,181,28206,OK
8828,3232,16364,-669,-94,123,236,229,213,238,181,28881,OK
8976,2412,16008,-617,-391,179,236,229,213,238,181,27664,OK
9148,2648,16160,-622,-323,-194,235,228,211,238,181,27910,OK
8924,3484,16680,-105,357,-284,234,228,211,238,181,30148,OK
8476,2780,16404,-678,-399,255,235,228,211,238,181,27931,OK
8900,2660,16252,-230,121,-615,235,228,211,238,181,28181,OK
8472,3124,16472,-442,-91,-131,235,228,212,238,181,28498,OK
8360,2864,16508,-74,280,-421,235,228,212,238,181,28611,OK
8904,2944,16388,-310,-32,-174,235,228,212,238,181,28814,OK
8596,2972,16168,-279,274,-583,235,228,212,238,181,28242,OK
8924,2932,16156,-497,-152,17,235,228,212,238,181,28474,OK
8572,2896,16184,-59,607,-553,235,228,211,238,181,28740,OK
8500,2896,16212,-524,-144,-227,233,227,211,238,181,27803,OK
8452,2964,16448,-305,-43,-28,231,227,210,237,181,28574,OK
8912,2400,16044,-287,95,-184,232,227,210,237,181,28067,OK
8912,2264,16148,-246,233,-337,232,227,211,237,181,28062,OK
8720,2600,16524,-474,-25,-213,233,227,211,237,181,28221,OK
8616,2200,16176,-264,66,-307,233,228,211,237,181,27577,OK
8624,2804,16472,-296,-43,-124,233,228,211,237,181,28527,OK
8664,2400,16328,-291,139,-260,233,228,211,237,181,28070,OK
8584,2616,16424,-426,-109,-140,233,228,211,237,181,28039,OK
8468,2592,16352,-427,-39,-186,233,228,211,237,181,27850,OK
8896,2584,16348,-412,-91,-241,233,228,211,237,181,28174,OK
8932,2496,16416,-389,-86,-225,233,228,211,237,181,28234,OK
8732,2436,16164,-263,-30,-83,234,228,211,237,181,28047,OK
8744,2804,16352,-420,26,-344,233,228,211,237,181,28252,OK
8492,2488,16268,-288,-128,-83,233,228,211,237,181,27839,OK
8788,2392,16084,-357,-90,-242,234,228,211,237,181,27666,OK
8764,2652,16332,-351,-7,-95,234,228,211,237,181,28386,OK
8772,2456,16128,-386,-46,-58,234,228,211,237,181,27957,OK
8908,2784,16004,-376,-39,-180,234,228,211,237,181,28192,OK
8796,2568,16196,-367,113,109,234,228,211,237,181,28506,OK
8772,2300,16156,-340,-10,-83,234,228,211,237,181,27886,OK
8780,2700,16252,-284,38,-91,234,228,211,237,181,28486,OK
8716,2480,16400,-390,-10,-121,234,228,211,237,181,28166,OK
8860,2464,16172,-337,64,-154,234,228,211,237,181,28160,OK
8908,2392,16336,-362,10,-122,234,228,211,237,181,28253,OK
8816,2412,16388,-407,-33,-121,234,228,211,237,181,28146,OK
8812,2320,16304,-436,18,-203,234,228,211,237,181,27906,OK
8848,2480,16320,-398,14,-145,234,228,211,237,181,28210,OK
8832,2516,16464,-402,-50,-100,234,228,211,237,181,28351,OK
8720,2264,16084,-381,8,-161,234,228,211,237,181,27625,OK
8916,2324,16440,-404,-76,-106,234,228,211,237,181,28185,OK
8852,2280,16432,-333,-56,-112,234,228,211,237,181,28154,OK
8864,2332,16284,-331,-128,-193,234,228,211,237,181,27919,OK
8772,2280,16412,-358,-27,-181,234,228,211,237,181,27989,OK
8808,2312,16364,-352,-64,-194,234,228,211,237,181,27965,OK
8880,2340,16340,-363,-146,-174,234,228,211,237,181,27968,OK
8764,2240,16196,-411,-37,-122,234,228,211,237,181,27721,OK
8852,1980,16204,-412,-90,-199,233,228,211,237,181,27425,OK
8960,2248,16272,-379,-33,-282,232,227,211,237,181,27874,OK
8920,2268,16188,-387,49,-122,230,227,210,237,181,28001,OK
8804,2172,16120,-358,57,-134,231,227,210,237,181,27747,OK
8916,2152,16384,-377,5,-114,231,227,210,237,181,28052,OK
9020,2048,16180,-346,18,-118,232,227,210,237,181,27889,OK
9020,1884,16272,-338,-74,-82,232,227,211,237,181,27770,OK
8916,1912,16020,-403,7,-191,232,227,211,237,181,27349,OK
8860,2156,16572,-509,-100,-206,232,227,211,237,181,27861,OK
8776,2088,16356,-330,-585,-163,232,228,211,237,181,27231,OK
9484,2228,15668,243,40,110,232,227,210,237,181,28860,OK
9736,2352,15848,-133,158,-39,232,227,211,237,181,29010,OK
9272,2372,15880,-299,202,52,232,227,211,237,181,28567,OK
8984,2540,15932,-255,111,-273,232,227,211,237,181,28127,OK
9588,2216,15820,-428,-40,-99,231,227,210,237,181,28143,OK
9512,2284,15936,-409,81,-91,231,227,210,237,181,28399,OK
9372,2276,16112,-528,20,-236,231,227,210,237,181,28102,OK
9220,2272,15916,-430,-10,-98,232,227,210,237,181,27957,OK
9824,2248,16208,-570,-345,-51,231,227,210,237,181,28400,OK
9824,1884,15864,-367,136,-177,231,227,211,237,181,28251,OK
9820,1776,15768,-479,-96,-233,232,227,211,237,181,27644,OK
9748,1932,16080,-392,26,2,232,227,211,237,181,28484,OK
9524,1960,15976,-372,-74,-232,232,227,211,237,181,27870,OK
9752,1848,15980,-350,-46,-240,232,227,211,237,181,28032,OK
9796,1356,15680,-404,-44,-37,232,227,211,237,181,27435,OK
9840,1568,15440,-287,71,-119,232,227,211,237,181,27601,OK
9820,1640,15756,-292,25,-136,232,227,211,237,181,27901,OK
9488,1488,16032,-323,-225,-92,232,227,211,237,181,27456,OK
9936,1672,15668,-341,136,-175,232,227,211,237,181,27984,OK
9784,1340,15716,-337,77,-114,231,227,211,237,181,27553,OK
9928,1272,15428,-308,-20,-77,231,227,211,237,181,27310,OK
9896,1300,16044,-314,86,-154,231,227,210,237,181,27944,OK
9616,1728,15952,-233,52,-137,231,227,210,237,181,28064,OK
9816,1552,15604,-385,27,-114,230,227,210,237,181,27585,OK
9896,1228,15596,-304,8,-201,230,227,210,237,181,27308,OK
9736,1620,15692,-330,-106,-284,229,226,210,236,181,27410,OK
9712,2008,16348,-412,82,-413,228,226,210,236,181,28406,OK
9800,1288,15620,-395,-171,-91,228,226,210,236,181,27132,OK
9940,1604,15692,-355,-36,-101,228,226,210,236,181,27825,OK
9948,1668,15872,-489,-51,-93,229,227,210,236,181,27938,OK
9988,1424,15360,-219,24,-315,229,227,210,236,181,27345,OK
9736,1564,15908,-346,89,-151,229,227,210,237,181,27884,OK
9872,1540,16068,-206,102,-288,229,227,210,237,181,28172,OK
9828,1728,15756,-418,-177,-35,230,227,210,237,181,27767,OK
9684,1788,15736,-345,92,-193,230,227,210,237,181,27847,OK
9840,1580,16036,-387,-79,-20,230,227,210,237,181,28055,OK
9944,1592,15752,-492,-43,-156,230,227,210,237,181,27682,OK
9976,1380,15672,-360,268,-118,230,227,210,237,181,27903,OK
9564,1648,15780,-420,-123,-258,230,227,210,237,181,27276,OK
9508,1700,16172,-539,65,-450,230,227,210,237,181,27541,OK
9732,1636,15848,-489,-83,-144,230,227,210,237,181,27585,OK
9748,1504,15868,-399,-37,-84,230,227,210,237,181,27685,OK
9628,1776,15756,-279,-49,-44,230,227,210,237,181,27873,OK
9860,1756,15812,-225,78,-136,231,227,210,237,181,28231,OK
9496,1812,15968,-16,220,-321,231,227,210,237,181,28245,OK
9780,1908,15884,-213,322,-192,231,227,210,237,181,28575,OK
9548,1432,16076,-438,-158,14,230,227,210,237,181,27559,OK
9464,1836,16020,-271,-33,0,230,227,210,237,181,28101,OK
9288,1832,15880,-245,274,-273,230,227,210,237,181,27841,OK
9184,1652,16232,-215,130,-127,230,227,210,237,181,27941,OK
9120,1576,16004,-221,-38,-479,230,227,210,237,181,27047,OK
9128,2224,16068,-470,-425,-91,230,227,210,237,181,27519,OK
9556,2064,15660,-432,144,-120,230,227,210,237,181,27957,OK
9692,1756,15516,-502,-217,-217,230,227,210,237,181,27113,OK
9640,1600,15836,-474,95,-165,230,227,210,237,181,27617,OK
9572,1712,16096,-401,-79,-148,231,227,210,237,181,27838,OK
9536,1668,15688,-451,-67,-153,231,227,210,237,181,27307,OK
9764,1720,16004,-382,-62,-248,231,227,210,237,181,27882,OK
9668,1512,16008,-318,-18,-158,231,227,210,237,181,27780,OK
9936,1288,15744,-329,122,-168,231,227,210,237,181,27679,OK
9692,1432,15936,-341,109,-103,231,227,210,237,181,27811,OK
9512,1112,15884,-271,-255,-202,231,227,210,237,181,26866,OK
9516,1540,15996,-348,129,-176,231,227,210,237,181,27743,OK
9528,1312,16108,-240,26,-41,230,227,210,237,181,27778,OK
9632,1788,16056,-441,-11,-231,230,227,210,237,181,27878,OK
9216,2016,16072,-963,176,-354,230,227,210,237,181,27248,OK
9276,1316,16192,-310,-104,-84,230,227,210,237,181,27371,OK
9320,1640,16208,-581,-416,-522,230,227,210,237,181,26734,OK
9592,1524,15840,-418,25,-151,230,227,210,237,181,27497,OK
9404,1480,15760,-284,52,-212,230,227,210,237,181,27285,OK
9604,1660,16008,-422,51,-192,230,227,210,237,181,27794,OK
9676,1448,16092,-317,116,37,230,227,210,237,181,28137,OK
9292,1284,16036,-440,-112,-165,230,227,210,237,181,26980,OK
9580,1444,15804,-366,-72,-150,230,227,210,237,181,27325,OK
9392,1488,16024,-358,-24,-85,230,227,210,237,181,27522,OK
9892,1340,15936,-326,-73,-131,230,227,210,237,181,27723,OK
9644,1284,15776,-263,93,-149,230,227,210,237,181,27470,OK
9592,1256,15888,-358,-102,-178,230,227,210,237,181,27183,OK
9540,1272,15828,-332,-14,-87,230,227,210,237,181,27292,OK
9680,1440,16108,-392,25,-129,230,227,210,237,181,27817,OK
9644,1404,15824,-360,-40,-111,230,227,210,237,181,27446,OK
9576,1132,15928,-455,-28,-62,230,227,210,237,181,27176,OK
9788,1452,15884,-316,-230,-118,230,227,210,237,181,27545,OK
9752,1300,15892,-464,-20,-132,230,227,210,237,181,27413,OK
9856,1224,15876,-325,-91,33,230,227,210,237,181,27658,OK
9488,1068,16108,-234,97,-142,230,227,210,237,181,27470,OK
9480,1572,16008,-435,-48,3,230,227,210,237,181,27665,OK
9580,1296,15996,-427,-229,-285,230,227,210,237,181,27016,OK
9580,1400,16300,-373,-32,-132,230,227,210,237,181,27828,OK
9768,1252,16120,-284,100,-122,230,227,210,237,181,27919,OK
9564,1364,15784,-232,67,-250,230,227,210,237,181,27382,OK
9668,1604,16080,-258,81,-87,230,227,210,237,181,28173,OK
9612,1364,15836,-376,-90,-182,230,227,210,237,181,27249,OK
9564,1380,15748,-401,-267,-187,230,227,210,237,181,26922,OK
9736,1092,15860,-359,-20,-210,230,227,210,237,181,27184,OK
9724,824,15768,-365,7,-149,230,227,210,237,181,26894,OK
9488,1084,15772,-346,34,-144,230,227,210,237,181,26973,OK
9752,1376,15920,-282,190,-91,230,227,210,237,181,27950,OK
9756,1368,15712,-363,62,-318,230,227,210,237,181,27302,OK
9820,1184,15768,-469,-70,-207,230,227,210,237,181,27111,OK
9492,1368,15812,-318,29,-90,230,227,210,237,181,27378,OK
9496,1248,15828,-287,-143,-82,230,227,210,237,181,27145,OK
9584,1316,16120,-275,201,-60,230,227,210,237,181,27971,OK
9656,1096,15760,-478,-143,-202,230,227,210,237,181,26774,OK
9572,1500,16032,-244,-35,-92,230,227,210,237,181,27818,OK
9524,1460,15944,-367,-86,-329,230,227,210,237,181,27231,OK
9524,1276,15916,-368,18,-253,230,227,210,237,181,27198,OK
9408,1184,16276,-378,-226,-104,230,227,210,237,181,27245,OK
9404,916,16088,-304,132,-83,230,227,210,237,181,27238,OK
9588,1276,16112,-330,-21,-286,230,227,210,237,181,27424,OK
9828,1208,15952,-327,150,-203,230,227,210,237,181,27693,OK
9864,1112,15664,-171,-99,105,230,227,210,237,181,27560,OK
9652,1132,15984,-458,-151,-117,230,227,210,237,181,27127,OK
9760,1100,16016,-434,47,-142,230,226,210,237,181,27431,OK
9684,1204,15680,-221,92,-188,230,227,210,237,181,27336,OK
9944,1044,15908,-311,113,-55,230,227,210,237,181,27728,OK
9592,1260,16048,-381,-155,-129,230,227,210,237,181,27320,OK
9492,1204,15752,-521,78,-300,230,227,210,237,181,26790,OK
9764,1052,15696,-242,-103,-1,231,227,210,237,181,27252,OK
9672,800,16088,-413,-46,1,231,227,210,237,181,27188,OK
9604,1176,15880,-361,-102,-136,231,227,210,237,181,27147,OK
10068,1004,15232,-537,-79,-467,231,227,210,237,181,26307,OK
10116,1048,15860,-200,204,-184,231,227,210,237,181,27930,OK
10124,1156,15712,-478,2,-122,231,227,210,237,181,27480,OK
9832,1200,16120,-369,-74,-186,231,227,210,237,181,27609,OK
10016,1068,15700,-257,6,-173,230,226,210,237,181,27444,OK
9788,1964,15416,2054,-191,1138,230,226,210,237,181,31253,OK
9656,2068,15908,-2177,-306,-551,230,226,210,237,181,25682,OK
9720,1840,15804,-441,-570,-180,231,226,210,237,181,27258,OK
9544,2820,15844,131,942,-1543,231,227,210,237,181,28824,OK
9832,2488,15836,-465,-233,-3,231,227,210,237,182,28542,OK
9788,2252,15856,-474,-83,-67,231,227,210,237,181,28358,OK
9864,2508,15888,-238,126,-509,231,227,210,237,181,28725,OK
9504,2388,15416,28,23,-20,231,227,210,237,181,28425,OK
9712,2068,15824,-270,252,60,231,227,210,237,181,28732,OK
10252,816,15480,-381,-23,156,231,227,210,237,181,27386,OK
9824,1640,15296,-470,-209,-326,231,227,210,237,181,26841,OK
10200,2084,15952,-282,70,-38,231,227,210,237,181,29072,OK
10204,1724,15640,-393,-2,-141,231,227,210,237,181,28118,OK
10076,2156,15552,-408,-29,-102,231,227,210,237,181,28331,OK
9920,1764,15416,-357,-82,-90,231,227,210,237,181,27657,OK
9756,1292,15684,-463,70,-332,231,227,210,237,181,27093,OK
10200,1796,15604,-392,1,-147,231,227,210,237,181,28148,OK
10196,1576,15716,-273,83,-158,231,227,210,237,181,28226,OK
9940,1632,15692,-425,-45,-199,231,227,210,237,181,27681,OK
